Region,State,Year,Population,Total Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Agg-Aslt Rate,Burglary Rate,Larceny Rate,MVTheft Rate,Murder,Rape,Robbery,Agg-Aslt,Burglary,Larceny,MVTheft,Total,Violent,Property,Latitude,Longitude
Mountain,Montana,2000,902195,0.038799816004301,0.003111300772006,0.035688515232295,0.000022168156552,0.000341389610893,0.000225006788998,0.002522736215563,0.004016869967136,0.029570104024075,0.002101541241084,20,308,203,2276,3624,26678,1896,35005,2807,32198,46.9048,-110.3261
Mountain,Montana,2001,905382,0.036848534651672,0.003520061145461,0.033328473506211,0.000037553209584,0.000207647158879,0.000254036417777,0.003020824359221,0.004053537622793,0.027263630158320,0.002011305725097,34,188,230,2735,3670,24684,1821,33362,3187,30175,46.9048,-110.3261
Mountain,Montana,2002,910372,0.035093346456174,0.003511751240152,0.031581595216022,0.000017575232982,0.000260333138541,0.000310861933364,0.002922980935266,0.003612808829797,0.026010246360828,0.001958540025396,16,237,283,2661,3289,23679,1783,31948,3197,28751,46.9048,-110.3261
Mountain,Montana,2003,918157,0.034611727623925,0.003649702610774,0.030962025013151,0.000032674150499,0.000267928034094,0.000324563228293,0.003024537197887,0.004053772938615,0.024832354379480,0.002075897695057,30,246,298,2777,3722,22800,1906,31779,3351,28428,46.9048,-110.3261
Mountain,Montana,2004,926920,0.032298364475899,0.002937686100203,0.029360678375696,0.000032365252665,0.000294523799249,0.000251370129029,0.002359426919259,0.003792128770552,0.023822983644759,0.001745565960385,30,273,233,2187,3515,22082,1618,29938,2723,27215,46.9048,-110.3261
Mountain,Montana,2005,934737,0.034278091056629,0.002817904929408,0.031460186127221,0.000019256753504,0.000322015711371,0.000189358076122,0.002287274388411,0.003896283125628,0.025455288492913,0.002108614508680,18,301,177,2138,3642,23794,1971,32041,2634,29407,46.9048,-110.3261
Mountain,Montana,2006,944632,0.032411563444812,0.003777132258911,0.028634431185901,0.000035992852243,0.000370514655443,0.000247715512496,0.003122909238730,0.003582347411479,0.022988846450258,0.002063237324164,34,350,234,2950,3384,21716,1949,30617,3568,27049,46.9048,-110.3261
Mountain,Montana,2007,957861,0.032289653718024,0.003653974846037,0.028635678871987,0.000024011834703,0.000357045542098,0.000240118347025,0.003032799122211,0.003521387758767,0.023011689587529,0.002102601525691,23,342,230,2905,3373,22042,2014,30929,3500,27429,46.9048,-110.3261
Mountain,Montana,2008,968035,0.030206552449033,0.003014353819852,0.027192198629182,0.000034089676510,0.000357425093101,0.000209703161559,0.002413135888682,0.003774656908066,0.021588062415099,0.001829479306017,33,346,203,2336,3654,20898,1771,29241,2918,26323,46.9048,-110.3261
Mountain,Montana,2009,974989,0.028332627342462,0.002869775966703,0.025462851375759,0.000032820883107,0.000366157977167,0.000233848792140,0.002236948314289,0.003780555472934,0.020028943916290,0.001653351986535,32,357,228,2181,3686,19528,1612,27624,2798,24826,46.9048,-110.3261
Mountain,Montana,2010,989415,0.028160074387391,0.002721810362689,0.025438264024702,0.000026278154263,0.000324434135322,0.000158679623818,0.002212418449286,0.003693091372174,0.020202847136945,0.001542325515582,26,321,157,2189,3654,19989,1526,27862,2693,25169,46.9048,-110.3261
Plains,Nebraska,1973,1542000,0.026815175097276,0.001854085603113,0.024961089494163,0.000043450064851,0.000164721141375,0.000625162127108,0.001020752269780,0.006373540856031,0.016857328145266,0.001730220492866,67,254,964,1574,9828,25994,2668,41349,2859,38490,41.1289,-98.2883
Plains,Nebraska,1974,1543000,0.028475696694751,0.002390797148412,0.026084899546338,0.000035644847699,0.000188593648736,0.000909915748542,0.001256642903435,0.020534672715489,0.002775113415425,0.002775113415425,55,291,1404,1939,31685,4282,4282,43938,3689,40249,41.1289,-98.2883
Plains,Nebraska,1975,1546000,0.036140362225097,0.002578266494179,0.033562095730919,0.000042690815006,0.000192108667529,0.000904269081501,0.001439197930142,0.007601552393273,0.023650064683053,0.002310478654593,66,297,1398,2225,11752,36563,3572,55873,3986,51887,41.1289,-98.2883
Plains,Nebraska,1976,1553000,0.035619446233097,0.002104958145525,0.033514488087572,0.000028976175145,0.000204764971024,0.000630392788152,0.001240824211204,0.006842240824211,0.024336767546684,0.002335479716677,45,318,979,1927,10626,37795,3627,55317,3269,52048,41.1289,-98.2883
Plains,Nebraska,1977,1561000,0.035245996156310,0.001994234465086,0.033251761691224,0.000039077514414,0.000180653427290,0.000647021140295,0.001127482383088,0.007600256245996,0.023160794362588,0.002490711082639,61,282,1010,1760,11864,36154,3888,55019,3113,51906,41.1289,-98.2883
Plains,Nebraska,1978,1565000,0.034412779552716,0.001905431309904,0.032507348242812,0.000030031948882,0.000182747603834,0.000648562300319,0.001044089456869,0.007467731629393,0.022871565495208,0.002168051118211,47,286,1015,1634,11687,35794,3393,53856,2982,50874,41.1289,-98.2883
Plains,Nebraska,1979,1574000,0.039930749682338,0.002259212198221,0.037671537484117,0.000041296060991,0.000214739517154,0.000735069885642,0.001268106734435,0.008134688691233,0.026807496823380,0.002729351969504,65,338,1157,1996,12804,42195,4296,62851,3556,59295,41.1289,-98.2883
Plains,Nebraska,1980,1563921,0.043052046746607,0.002245637727225,0.040806409019381,0.000044119875620,0.000232108910872,0.000822292174605,0.001147116766128,0.009153915063485,0.029216309519471,0.002436184436426,69,363,1286,1794,14316,45692,3810,67330,3512,63818,41.1289,-98.2883
Plains,Nebraska,1981,1576000,0.041775380710660,0.001815355329949,0.039960025380711,0.000031091370558,0.000204949238579,0.000707487309645,0.000871827411168,0.009126269035533,0.028758883248731,0.002074873096447,49,323,1115,1374,14383,45324,3270,65838,2861,62977,41.1289,-98.2883
Plains,Nebraska,1982,1586000,0.039508196721312,0.002295712484237,0.037212484237074,0.000019546027743,0.000207440100883,0.000619167717528,0.001449558638083,0.008112862547289,0.027320933165196,0.001778688524590,31,329,982,2299,12867,43331,2821,62660,3641,59019,41.1289,-98.2883
Plains,Nebraska,1983,1597000,0.037876643706951,0.002177207263619,0.035699436443331,0.000026299311209,0.000212273011897,0.000498434564809,0.001440200375704,0.007769567939887,0.026315591734502,0.001614276768942,42,339,796,2300,12408,42026,2578,60489,3477,57012,41.1289,-98.2883
Plains,Nebraska,1984,1606000,0.034964508094645,0.002258405977584,0.032706102117061,0.000033623910336,0.000237235367372,0.000431506849315,0.001556039850560,0.006437733499377,0.024828767123288,0.001439601494396,54,381,693,2499,10339,39875,2312,56153,3627,52526,41.1289,-98.2883
Plains,Nebraska,1985,1606000,0.036945828144458,0.002379202988792,0.034566625155666,0.000029265255293,0.000234122042341,0.000485056039851,0.001630759651308,0.007303860523039,0.025702366127024,0.001560398505604,47,376,779,2619,11730,41278,2506,59335,3821,55514,41.1289,-98.2883
Plains,Nebraska,1986,1598000,0.038556946182728,0.002625782227785,0.035931163954944,0.000031289111389,0.000245932415519,0.000511264080100,0.001837296620776,0.007481852315394,0.026773466833542,0.001675844806008,50,393,817,2936,11956,42784,2678,61614,4196,57418,41.1289,-98.2883
Plains,Nebraska,1987,1594000,0.041315558343789,0.002511919698871,0.038803638644918,0.000034504391468,0.000216436637390,0.000471141781681,0.001789836888331,0.008479297365119,0.028664993726474,0.001659347553325,55,345,751,2853,13516,45692,2645,65857,4004,61853,41.1289,-98.2883
Plains,Nebraska,1988,1601000,0.041400374765771,0.002732042473454,0.038668332292317,0.000036227357901,0.000240474703310,0.000560899437851,0.001894440974391,0.007652092442224,0.029128044971893,0.001888194878201,58,385,898,3033,12251,46634,3023,66282,4374,61908,41.1289,-98.2883
Plains,Nebraska,1989,1611000,0.040916201117318,0.002795158286778,0.038121042830540,0.000024829298572,0.000236499068901,0.000519553072626,0.002014276846679,0.007454996896338,0.028803848541279,0.001862197392924,40,381,837,3245,12010,46403,3000,65916,4503,61413,41.1289,-98.2883
Plains,Nebraska,1990,1578385,0.042131039005059,0.003300208757686,0.038830830247373,0.000027243036395,0.000299673400343,0.000511282101642,0.002462010219306,0.007237777855213,0.029811484523738,0.001781567868422,43,473,807,3886,11424,47054,2812,66499,5209,61290,41.1289,-98.2883
Plains,Nebraska,1991,1593000,0.043541117388575,0.003345888261143,0.040195229127433,0.000032642812304,0.000280602636535,0.000540489642185,0.002492153170119,0.007265536723164,0.030804143126177,0.002125549278092,52,447,861,3970,11574,49071,3386,69361,5330,64031,41.1289,-98.2883
Plains,Nebraska,1992,1606000,0.043240348692404,0.003485678704857,0.039754669987547,0.000042341220423,0.000313823163138,0.000567247820672,0.002562266500623,0.007146326276463,0.030600249066003,0.002008094645081,68,504,911,4115,11477,49144,3225,69444,5598,63846,41.1289,-98.2883
Plains,Nebraska,1993,1607000,0.041171126322340,0.003391412570006,0.037779713752334,0.000039203484754,0.000278158058494,0.000553827006845,0.002520224019913,0.006634723086497,0.029129433727442,0.002015556938395,63,447,890,4050,10662,46811,3239,66162,5450,60712,41.1289,-98.2883
Plains,Nebraska,1994,1623000,0.044404189772027,0.003895255699322,0.040508934072705,0.000031423290203,0.000308071472582,0.000753542821935,0.002802218114603,0.006754775107825,0.029911891558842,0.003842267406038,51,500,1223,4548,10963,48547,6236,72068,6322,65746,41.1289,-98.2883
Plains,Nebraska,1995,1637000,0.045444715943800,0.003819792302993,0.041624923640806,0.000029321930360,0.000193646915089,0.000651802076970,0.002945021380574,0.006318875992670,0.031792302993280,0.003513744654856,48,317,1067,4821,10344,52044,5752,74393,6253,68140,41.1289,-98.2883
Plains,Nebraska,1996,1652000,0.044365617433414,0.004347457627119,0.040018159806295,0.000029055690073,0.000270581113801,0.000636803874092,0.003411016949153,0.006145278450363,0.030457021791768,0.003415859564165,48,447,1052,5635,10152,50315,5643,73292,7182,66110,41.1289,-98.2883
Plains,Nebraska,1997,1657000,0.042837658418829,0.004384429692215,0.038453228726614,0.000030175015088,0.000245021122511,0.000662039831020,0.003447193723597,0.005922148461074,0.029187085093543,0.003343995171998,50,406,1097,5712,9813,48363,5541,70982,7265,63717,41.1289,-98.2883
Plains,Nebraska,1998,1663000,0.044052315093205,0.004514131088394,0.039538184004811,0.000030667468431,0.000250751653638,0.000775706554420,0.003457005411906,0.006340348767288,0.029717378232111,0.003480457005412,51,417,1290,5749,10544,49420,5788,73259,7507,65752,41.1289,-98.2883
Plains,Nebraska,1999,1666000,0.041082833133253,0.004301920768307,0.036780912364946,0.000036014405762,0.000248499399760,0.000758703481393,0.003258703481393,0.006097238895558,0.027418367346939,0.003265306122449,60,414,1264,5429,10158,45679,5440,68444,7167,61277,41.1289,-98.2883
Plains,Nebraska,2000,1711263,0.040955130801052,0.003275942973114,0.037679187827938,0.000036814913897,0.000254782578715,0.000670265178409,0.002314080302093,0.005920188772854,0.028702776837926,0.003056222217158,63,436,1147,3960,10131,49118,5230,70085,5606,64479,41.1289,-98.2883
Plains,Nebraska,2001,1720039,0.043125184952202,0.003031326615269,0.040093858336933,0.000024999433152,0.000250575713690,0.000655799083625,0.002099952384801,0.005674289943426,0.030646398133996,0.003773170259512,43,431,1128,3612,9760,52713,6490,74177,5214,68963,41.1289,-98.2883
Plains,Nebraska,2002,1727564,0.042606815145488,0.003141996475963,0.039464818669525,0.000027784788291,0.000268586286818,0.000786656818503,0.002058968582351,0.005978939130475,0.029776031452380,0.003709848086670,48,464,1359,3557,10329,51440,6409,73606,5428,68178,41.1289,-98.2883
Plains,Nebraska,2003,1737475,0.040457560540439,0.002938171772256,0.037519388768184,0.000032230679578,0.000290076116203,0.000670513244795,0.001945351731680,0.005832026360092,0.028158102994288,0.003529259413805,56,504,1165,3380,10133,48924,6132,70294,5105,65189,41.1289,-98.2883
Plains,Nebraska,2004,1747704,0.038281654101610,0.003085762806516,0.035195891295093,0.000022887170825,0.000354751147792,0.000651140009979,0.002056984477921,0.005622233513227,0.026548545978038,0.003025111803829,40,620,1138,3595,9826,46399,5287,66905,5393,61512,41.1289,-98.2883
Plains,Nebraska,2005,1758163,0.037197916234160,0.002873453712767,0.034324462521393,0.000025026121014,0.000330458552478,0.000591526496690,0.001926442542586,0.005351039693134,0.025799086887848,0.003174335940411,44,581,1040,3387,9408,45359,5581,65400,5052,60348,41.1289,-98.2883
Plains,Nebraska,2006,1768331,0.036587041679414,0.002938363914901,0.033648677764514,0.000029971764336,0.000325730872783,0.000642979170755,0.001939682107026,0.005391524550551,0.025330099398812,0.002927053815151,53,576,1137,3430,9534,44792,5176,64698,5196,59502,41.1289,-98.2883
Plains,Nebraska,2007,1774571,0.034519892413434,0.003092014915154,0.031427877498280,0.000039446153465,0.000309370546459,0.000628884389523,0.002114313825708,0.005087426763990,0.023382552740916,0.002957897993374,70,549,1116,3752,9028,41494,5249,61258,5487,55771,41.1289,-98.2883
Plains,Nebraska,2008,1781949,0.031914493624677,0.003107271869172,0.028807221755505,0.000038721646916,0.000336709973181,0.000727854725360,0.002003985523716,0.004891834727032,0.021545510000567,0.002369877027906,69,600,1297,3571,8717,38393,4223,56870,5537,51333,41.1289,-98.2883
Plains,Nebraska,2009,1796619,0.030574095008458,0.002893768795721,0.027680326212736,0.000022820642551,0.000343422840346,0.000679053266163,0.001848472046661,0.004856900656177,0.020870312514785,0.001953113041775,41,617,1220,3321,8726,37496,3509,54930,5199,49731,41.1289,-98.2883
Plains,Nebraska,2010,1826341,0.029526249479150,0.002794658828773,0.026731590650377,0.000029567315195,0.000367948811312,0.000561231445825,0.001835911256441,0.004558841968723,0.020193928735105,0.001978819946549,54,672,1025,3353,8326,36881,3614,53925,5104,48821,41.1289,-98.2883
Mountain,Nevada,1973,548000,0.066321167883212,0.005720802919708,0.060600364963504,0.000122262773723,0.000459854014599,0.002620437956204,0.002518248175182,0.021498175182482,0.032990875912409,0.006111313868613,67,252,1436,1380,11781,18079,3349,36344,3135,33209,38.4199,-117.1219
Mountain,Nevada,1974,573000,0.088645724258290,0.006452006980803,0.082193717277487,0.000095986038394,0.000507853403141,0.002450261780105,0.003397905759162,0.020835951134381,0.055296684118674,0.006061082024433,55,291,1404,1947,11939,31685,3473,50794,3697,47097,38.4199,-117.1219
Mountain,Nevada,1975,592000,0.094097972972973,0.007385135135135,0.086712837837838,0.000130067567568,0.000471283783784,0.003025337837838,0.003758445945946,0.019851351351351,0.061761824324324,0.005099662162162,77,279,1791,2225,11752,36563,3019,55706,4372,51334,38.4199,-117.1219
Mountain,Nevada,1976,610000,0.083060655737705,0.006909836065574,0.076150819672131,0.000114754098361,0.000472131147541,0.002949180327869,0.003373770491803,0.023924590163934,0.047173770491803,0.005052459016393,70,288,1799,2058,14594,28776,3082,50667,4215,46452,38.4199,-117.1219
Mountain,Nevada,1977,633000,0.079679304897314,0.007429699842022,0.072249605055292,0.000157977883096,0.000491311216430,0.003230647709321,0.003549763033175,0.024530805687204,0.042126382306477,0.005592417061611,100,311,2045,2247,15528,26666,3540,50437,4703,45734,38.4199,-117.1219
Mountain,Nevada,1978,660000,0.082868181818182,0.007807575757576,0.075060606060606,0.000154545454545,0.000539393939394,0.003595454545455,0.003518181818182,0.026592424242424,0.042451515151515,0.006016666666667,102,356,2373,2322,17551,28018,3971,54693,5153,49540,38.4199,-117.1219
Mountain,Nevada,1979,702000,0.088316239316239,0.008356125356125,0.079960113960114,0.000175213675214,0.000595441595442,0.004075498575499,0.003509971509972,0.028203703703704,0.044712250712251,0.007044159544160,123,418,2861,2464,19799,31388,4945,61998,5866,56132,38.4199,-117.1219
Mountain,Nevada,1980,800312,0.088540469217005,0.009126440688132,0.079414028528874,0.000199922030408,0.000672237827247,0.004605703775528,0.003648577054949,0.029067413708654,0.043563010425934,0.006783604394286,160,538,3686,2920,23263,34864,5429,70860,7304,63556,38.4199,-117.1219
Mountain,Nevada,1981,845000,0.085919526627219,0.008964497041420,0.076955029585799,0.000175147928994,0.000648520710059,0.004579881656805,0.003560946745562,0.027273372781065,0.043733727810651,0.005947928994083,148,548,3870,3009,23046,36955,5026,72602,7575,65027,38.4199,-117.1219
Mountain,Nevada,1982,881000,0.079010215664018,0.008054483541430,0.070955732122588,0.000136208853575,0.000615209988649,0.004196367763905,0.003106696935301,0.024127128263337,0.041179341657208,0.005649262202043,120,542,3697,2737,21256,36279,4977,69608,7096,62512,38.4199,-117.1219
